ticket_id,created_at,customer_id,customer_segment,channel,product_area,issue_type,priority,status,sla_plan,resolution_time_hours,reopened,customer_sentiment,csat_score,has_attachment,platform,region,year,month,month_name
TCKT_036750,2022-10-29 16:32:45,CUST_04494,non_profit,web_form,mobile_app,billing_problem,high,resolved,gold,5.7,0,neutral,3,1,desktop_app,APAC,2022,10,October
TCKT_028772,2025-09-08 13:25:39,CUST_05807,education,chat,billing,how_to,high,in_progress,gold,29.91,0,positive,5,0,android,EU,2025,9,September
TCKT_011311,2024-03-01 23:21:53,CUST_01564,small_business,chat,billing,bug,low,in_progress,standard,29.91,0,neutral,3,0,android,MEA,2024,3,March
TCKT_044737,2022-08-14 20:26:23,CUST_07084,small_business,email,analytics_dashboard,feature_request,low,resolved,gold,48.3,0,neutral,4,0,desktop_app,MEA,2022,8,August
TCKT_082439,2022-03-29 07:04:02,CUST_03279,small_business,phone_transcript,notifications,billing_problem,medium,resolved,standard,45.69,0,negative,3,1,android,EU,2022,3,March
TCKT_003863,2022-07-10 04:33:44,CUST_09495,non_profit,web_form,mobile_app,feature_request,low,closed_no_action,standard,113.87,0,neutral,4,0,api_client,LATAM,2022,7,July
TCKT_076809,2024-10-10 10:08:20,CUST_03752,small_business,web_form,api_integration,security_concern,medium,resolved,standard,44.76,0,neutral,4,0,api_client,MEA,2024,10,October
TCKT_093014,2023-03-05 00:45:32,CUST_07178,enterprise,chat,mobile_app,how_to,high,resolved,standard,20.3,0,neutral,4,1,web,MEA,2023,3,March
TCKT_001296,2023-05-29 06:19:10,CUST_01011,enterprise,in_app,analytics_dashboard,performance,low,closed_no_action,gold,72.55,0,positive,0,0,desktop_app,MEA,2023,5,May
TCKT_034656,2025-05-19 18:02:24,CUST_08970,small_business,phone_transcript,login_auth,bug,medium,resolved,gold,42.29,1,neutral,3,0,android,APAC,2025,5,May
TCKT_060831,2025-01-19 11:50:21,CUST_01823,enterprise,email,api_integration,bug,high,resolved,standard,18.04,0,very_negative,2,1,web,MEA,2025,1,January
TCKT_089956,2024-07-11 06:04:52,CUST_00796,enterprise,in_app,api_integration,billing_problem,high,on_hold,platinum,29.91,1,negative,2,0,android,MEA,2024,7,July
TCKT_030812,2022-02-20 09:29:25,CUST_04909,small_business,email,analytics_dashboard,bug,high,in_progress,standard,29.91,0,positive,5,0,desktop_app,APAC,2022,2,February
TCKT_048572,2024-03-03 18:47:45,CUST_04009,enterprise,web_form,api_integration,account_access,low,resolved,standard,27.59,0,positive,5,0,web,Unknown,2024,3,March
TCKT_087489,2025-06-07 08:30:57,CUST_04649,enterprise,chat,data_export,how_to,high,resolved,standard,8.59,0,neutral,0,0,desktop_app,EU,2025,6,June
TCKT_035985,2025-09-22 13:00:36,CUST_03208,small_business,web_form,api_integration,feature_request,low,resolved,gold,42.7,0,neutral,3,0,ios,MEA,2025,9,September
TCKT_054743,2025-11-28 00:31:08,CUST_01789,enterprise,in_app,data_export,security_concern,high,in_progress,gold,29.91,0,positive,0,0,ios,MEA,2025,11,November
TCKT_098021,2025-08-02 07:50:56,CUST_05059,small_business,in_app,mobile_app,performance,medium,open,gold,29.91,0,negative,3,0,desktop_app,EU,2025,8,August
TCKT_025194,2025-08-15 10:37:16,CUST_02459,small_business,chat,mobile_app,how_to,urgent,resolved,standard,5.06,0,neutral,3,1,desktop_app,Unknown,2025,8,August
TCKT_014330,2024-09-29 03:19:40,CUST_06549,education,email,login_auth,other,medium,resolved,gold,34.19,0,positive,5,0,web,MEA,2024,9,September
TCKT_024500,2024-07-06 11:40:53,CUST_01444,small_business,web_form,billing,how_to,low,resolved,platinum,56.6,0,positive,5,1,api_client,APAC,2024,7,July
TCKT_097811,2025-11-04 09:44:34,CUST_06707,non_profit,chat,notifications,security_concern,low,resolved,standard,11.28,0,negative,3,0,api_client,LATAM,2025,11,November
TCKT_025622,2023-08-17 14:17:30,CUST_03035,non_profit,chat,data_export,bug,low,resolved,standard,56.71,0,neutral,3,1,desktop_app,EU,2023,8,August
TCKT_043050,2024-08-03 13:56:17,CUST_05302,enterprise,phone_transcript,data_export,how_to,medium,resolved,standard,26.97,0,very_positive,5,0,desktop_app,LATAM,2024,8,August
TCKT_037062,2022-01-30 06:11:38,CUST_02001,enterprise,chat,login_auth,account_access,medium,resolved,platinum,19.44,0,negative,0,0,android,APAC,2022,1,January
TCKT_028489,2024-06-26 01:52:30,CUST_04416,enterprise,in_app,login_auth,how_to,low,on_hold,standard,29.91,0,positive,4,0,web,Unknown,2024,6,June
TCKT_069772,2022-05-05 19:49:23,CUST_04096,enterprise,in_app,api_integration,how_to,medium,resolved,standard,19.19,0,neutral,4,0,ios,Unknown,2022,5,May
TCKT_049588,2025-08-29 02:54:31,CUST_05220,non_profit,phone_transcript,billing,billing_problem,medium,in_progress,standard,29.91,0,positive,4,0,android,LATAM,2025,8,August
TCKT_083920,2023-06-24 18:25:08,CUST_07999,non_profit,email,billing,account_access,high,resolved,platinum,12.22,0,very_negative,1,0,web,Unknown,2023,6,June
TCKT_007061,2025-05-13 03:32:49,CUST_08539,small_business,web_form,analytics_dashboard,other,low,closed_no_action,gold,82.14,0,very_negative,2,0,ios,MEA,2025,5,May
TCKT_059692,2023-06-02 19:35:56,CUST_05606,non_profit,chat,analytics_dashboard,account_access,low,in_progress,platinum,29.91,0,neutral,3,1,android,LATAM,2023,6,June
TCKT_091492,2023-09-30 02:51:30,CUST_03654,individual,chat,analytics_dashboard,billing_problem,medium,resolved,standard,10.87,0,negative,2,0,desktop_app,LATAM,2023,9,September
TCKT_041546,2024-10-13 16:15:03,CUST_01136,enterprise,phone_transcript,mobile_app,other,medium,resolved,standard,10.83,0,neutral,3,0,android,Unknown,2024,10,October
TCKT_090438,2023-01-20 14:45:25,CUST_02886,individual,email,api_integration,performance,low,on_hold,standard,29.91,0,negative,3,0,ios,EU,2023,1,January
TCKT_062820,2024-07-17 20:28:18,CUST_00854,non_profit,in_app,billing,security_concern,medium,in_progress,gold,29.91,0,neutral,4,0,web,APAC,2024,7,July
TCKT_097630,2022-04-06 03:31:30,CUST_07567,non_profit,chat,billing,performance,low,resolved,standard,28.71,0,very_negative,0,0,web,MEA,2022,4,April
TCKT_009583,2022-02-24 21:22:04,CUST_09125,non_profit,in_app,api_integration,billing_problem,medium,resolved,standard,28.47,0,neutral,3,1,api_client,EU,2022,2,February
TCKT_044962,2024-08-30 22:22:10,CUST_04180,small_business,email,login_auth,bug,urgent,resolved,platinum,5.89,0,positive,4,0,ios,APAC,2024,8,August
TCKT_032542,2025-10-21 21:00:54,CUST_03194,non_profit,web_form,login_auth,account_access,medium,resolved,standard,26.9,0,positive,4,0,web,Unknown,2025,10,October
TCKT_036238,2024-08-16 17:54:26,CUST_04508,education,phone_transcript,mobile_app,performance,medium,open,standard,29.91,0,neutral,0,0,desktop_app,Unknown,2024,8,August
TCKT_014339,2022-05-05 13:25:39,CUST_07291,non_profit,email,analytics_dashboard,other,medium,in_progress,platinum,29.91,0,neutral,3,1,web,EU,2022,5,May
TCKT_041359,2022-04-04 02:58:33,CUST_09640,non_profit,email,login_auth,other,high,resolved,platinum,19.88,0,positive,5,0,ios,Unknown,2022,4,April
TCKT_061235,2023-06-18 06:53:24,CUST_09701,individual,in_app,analytics_dashboard,billing_problem,medium,resolved,standard,40.79,0,very_negative,1,0,api_client,LATAM,2023,6,June
TCKT_035906,2025-09-10 18:52:55,CUST_09446,education,email,analytics_dashboard,other,medium,on_hold,gold,29.91,0,neutral,4,0,desktop_app,LATAM,2025,9,September
TCKT_063752,2024-02-03 02:55:47,CUST_05445,individual,in_app,billing,how_to,low,resolved,standard,24.91,0,neutral,0,0,android,APAC,2024,2,February
TCKT_094908,2022-03-21 06:55:35,CUST_07029,education,phone_transcript,mobile_app,performance,medium,resolved,standard,30.45,0,negative,0,0,android,APAC,2022,3,March
TCKT_017579,2022-05-23 01:49:49,CUST_01522,enterprise,web_form,data_export,bug,high,on_hold,standard,29.91,0,neutral,3,1,web,Unknown,2022,5,May
TCKT_072413,2025-05-01 02:54:03,CUST_09133,small_business,email,api_integration,security_concern,medium,resolved,platinum,24.32,0,negative,2,0,api_client,MEA,2025,5,May
TCKT_048263,2025-02-13 03:16:08,CUST_06796,non_profit,phone_transcript,login_auth,account_access,low,resolved,gold,13.06,1,positive,4,0,android,LATAM,2025,2,February
TCKT_000430,2025-12-24 16:36:22,CUST_01903,individual,email,billing,performance,medium,in_progress,standard,29.91,0,negative,0,0,web,EU,2025,12,December
TCKT_034292,2022-01-03 00:40:10,CUST_04220,small_business,chat,analytics_dashboard,account_access,low,on_hold,gold,29.91,0,negative,0,0,desktop_app,APAC,2022,1,January
TCKT_059346,2024-07-30 20:43:03,CUST_03443,individual,in_app,login_auth,bug,urgent,resolved,gold,2.46,0,neutral,4,1,web,Unknown,2024,7,July
TCKT_010895,2024-11-19 11:30:26,CUST_00256,non_profit,phone_transcript,api_integration,security_concern,low,resolved,gold,71.77,0,neutral,3,1,web,MEA,2024,11,November
TCKT_076286,2023-06-16 12:34:56,CUST_09253,small_business,email,notifications,billing_problem,medium,open,standard,29.91,0,negative,3,0,desktop_app,MEA,2023,6,June
TCKT_054348,2025-06-12 12:25:23,CUST_05597,small_business,email,mobile_app,performance,high,in_progress,gold,29.91,0,negative,2,1,web,EU,2025,6,June
TCKT_079138,2022-03-28 21:02:55,CUST_09826,enterprise,web_form,login_auth,how_to,medium,resolved,standard,35.57,0,positive,0,0,ios,APAC,2022,3,March
TCKT_084553,2023-06-14 11:31:22,CUST_04715,non_profit,web_form,api_integration,how_to,low,resolved,standard,22.15,0,very_negative,1,0,android,APAC,2023,6,June
TCKT_046735,2024-10-12 08:23:00,CUST_05069,individual,in_app,data_export,feature_request,medium,in_progress,gold,29.91,0,very_positive,5,0,ios,LATAM,2024,10,October
TCKT_037577,2025-08-22 09:24:04,CUST_07767,education,in_app,analytics_dashboard,feature_request,high,on_hold,gold,29.91,0,very_positive,5,0,ios,MEA,2025,8,August
TCKT_061455,2023-11-06 02:23:47,CUST_03789,enterprise,web_form,api_integration,feature_request,medium,in_progress,standard,29.91,0,very_positive,0,0,api_client,LATAM,2023,11,November
TCKT_058942,2022-10-15 05:05:35,CUST_06202,individual,phone_transcript,notifications,bug,low,closed_no_action,standard,153.15,0,very_positive,0,0,api_client,MEA,2022,10,October
TCKT_032083,2025-09-21 13:05:48,CUST_09552,individual,in_app,api_integration,other,low,in_progress,standard,29.91,0,negative,3,0,api_client,Unknown,2025,9,September
TCKT_086120,2025-02-12 22:29:46,CUST_05121,enterprise,in_app,api_integration,how_to,high,in_progress,gold,29.91,0,positive,5,0,desktop_app,Unknown,2025,2,February
TCKT_010244,2022-09-18 05:57:59,CUST_08616,small_business,in_app,login_auth,account_access,medium,open,standard,29.91,0,negative,0,0,desktop_app,MEA,2022,9,September
TCKT_092818,2024-07-24 20:37:09,CUST_00795,enterprise,web_form,data_export,bug,medium,resolved,standard,47.3,0,negative,0,0,api_client,APAC,2024,7,July
TCKT_001031,2023-10-17 16:15:37,CUST_01492,individual,chat,billing,feature_request,medium,resolved,standard,40.64,0,negative,2,0,desktop_app,LATAM,2023,10,October
TCKT_023908,2024-10-18 11:18:29,CUST_07374,enterprise,in_app,data_export,security_concern,medium,in_progress,gold,29.91,0,negative,2,0,desktop_app,MEA,2024,10,October
TCKT_021365,2023-06-14 01:36:15,CUST_08927,individual,in_app,api_integration,other,medium,on_hold,standard,29.91,0,neutral,0,1,web,EU,2023,6,June
TCKT_061981,2025-06-26 20:33:13,CUST_02512,non_profit,in_app,analytics_dashboard,performance,low,resolved,standard,67.78,0,negative,2,0,api_client,APAC,2025,6,June
TCKT_028121,2024-06-19 18:22:44,CUST_05410,individual,in_app,api_integration,security_concern,high,in_progress,gold,29.91,0,very_negative,2,1,ios,APAC,2024,6,June
TCKT_038909,2025-11-20 01:14:08,CUST_08893,small_business,web_form,mobile_app,account_access,high,on_hold,gold,29.91,0,negative,0,0,desktop_app,Unknown,2025,11,November
TCKT_044741,2024-06-13 11:35:27,CUST_06701,individual,in_app,analytics_dashboard,security_concern,medium,resolved,standard,9.26,0,neutral,4,0,desktop_app,Unknown,2024,6,June
TCKT_062114,2025-12-14 04:18:30,CUST_04347,individual,phone_transcript,api_integration,billing_problem,medium,closed_no_action,gold,165.46,0,very_negative,2,1,web,EU,2025,12,December
TCKT_078718,2022-01-29 15:38:40,CUST_00517,individual,email,billing,feature_request,high,resolved,standard,23.27,0,neutral,0,0,api_client,EU,2022,1,January
TCKT_024729,2025-06-22 09:10:00,CUST_04278,enterprise,in_app,notifications,feature_request,urgent,closed_no_action,standard,129.91,0,negative,3,0,api_client,Unknown,2025,6,June
TCKT_099192,2022-06-27 16:44:24,CUST_06784,enterprise,in_app,analytics_dashboard,feature_request,medium,closed_no_action,standard,90.12,0,negative,2,1,ios,EU,2022,6,June
TCKT_077572,2025-10-10 01:06:53,CUST_02272,education,web_form,login_auth,billing_problem,low,resolved,gold,37.81,0,negative,0,0,api_client,EU,2025,10,October
TCKT_008229,2022-03-20 20:25:01,CUST_02387,enterprise,web_form,data_export,billing_problem,medium,open,gold,29.91,0,positive,5,0,web,APAC,2022,3,March
TCKT_007291,2023-03-13 12:42:44,CUST_01291,non_profit,web_form,login_auth,billing_problem,medium,on_hold,standard,29.91,0,very_negative,1,1,ios,Unknown,2023,3,March
TCKT_034047,2023-11-01 04:15:50,CUST_08125,individual,email,mobile_app,performance,low,in_progress,standard,29.91,0,very_negative,0,0,desktop_app,MEA,2023,11,November
TCKT_092046,2024-01-28 20:36:25,CUST_02203,individual,web_form,login_auth,bug,low,closed_no_action,gold,50.28,0,neutral,0,0,desktop_app,MEA,2024,1,January
TCKT_076474,2022-12-06 19:11:41,CUST_02939,enterprise,phone_transcript,analytics_dashboard,performance,high,in_progress,standard,29.91,0,very_negative,2,0,desktop_app,LATAM,2022,12,December
TCKT_036121,2022-06-02 08:43:22,CUST_09870,education,in_app,data_export,security_concern,high,resolved,platinum,20.36,0,very_negative,0,1,android,EU,2022,6,June
TCKT_044286,2022-12-27 00:55:56,CUST_03288,non_profit,email,billing,other,high,resolved,gold,1.28,0,positive,0,1,android,LATAM,2022,12,December
TCKT_031069,2024-05-11 15:24:24,CUST_03758,individual,email,data_export,how_to,medium,on_hold,standard,29.91,0,very_positive,5,0,android,LATAM,2024,5,May
TCKT_008216,2025-09-14 12:49:01,CUST_09189,education,chat,login_auth,security_concern,medium,open,gold,29.91,0,very_negative,0,1,web,Unknown,2025,9,September
TCKT_083678,2024-02-26 23:04:30,CUST_09412,enterprise,phone_transcript,api_integration,bug,medium,closed_no_action,standard,67.9,0,neutral,0,1,api_client,Unknown,2024,2,February
TCKT_041978,2025-02-16 01:42:17,CUST_00704,small_business,in_app,api_integration,feature_request,low,resolved,gold,56.15,0,neutral,4,0,ios,LATAM,2025,2,February
TCKT_012047,2025-04-19 15:20:49,CUST_08052,individual,chat,billing,other,low,closed_no_action,standard,56.3,0,positive,5,0,ios,APAC,2025,4,April
TCKT_013978,2024-06-10 07:07:14,CUST_03466,small_business,phone_transcript,api_integration,security_concern,medium,on_hold,standard,29.91,0,negative,3,0,android,LATAM,2024,6,June
TCKT_074270,2023-12-09 16:25:18,CUST_03878,non_profit,chat,login_auth,performance,medium,resolved,platinum,21.83,0,neutral,4,0,api_client,LATAM,2023,12,December
TCKT_014197,2024-08-17 19:59:24,CUST_09139,small_business,in_app,api_integration,feature_request,medium,in_progress,gold,29.91,0,very_negative,2,0,api_client,MEA,2024,8,August
TCKT_095886,2025-11-26 21:03:02,CUST_00074,education,chat,analytics_dashboard,feature_request,medium,resolved,standard,35.66,0,positive,5,0,desktop_app,MEA,2025,11,November
TCKT_077690,2023-02-18 14:53:52,CUST_07249,individual,email,api_integration,performance,medium,open,gold,29.91,0,negative,0,0,api_client,Unknown,2023,2,February
TCKT_032341,2025-10-28 20:24:58,CUST_01307,individual,chat,api_integration,how_to,medium,open,standard,29.91,0,negative,3,0,api_client,EU,2025,10,October
TCKT_089147,2025-01-25 08:13:41,CUST_01556,non_profit,in_app,billing,account_access,high,closed_no_action,standard,82.2,0,very_negative,1,0,web,EU,2025,1,January
TCKT_051742,2023-04-11 06:59:41,CUST_00582,non_profit,web_form,analytics_dashboard,account_access,low,resolved,standard,37.62,0,negative,2,0,android,LATAM,2023,4,April
TCKT_080994,2025-03-02 15:46:46,CUST_00973,enterprise,email,mobile_app,account_access,low,in_progress,standard,29.91,0,very_positive,0,0,api_client,Unknown,2025,3,March
TCKT_011098,2023-01-06 12:07:04,CUST_06182,small_business,in_app,login_auth,bug,low,resolved,standard,56.13,0,neutral,0,0,desktop_app,EU,2023,1,January
TCKT_023812,2024-04-27 10:12:59,CUST_01163,enterprise,chat,billing,other,high,resolved,standard,20.08,0,positive,0,0,api_client,LATAM,2024,4,April
TCKT_019385,2025-04-14 15:23:14,CUST_04490,small_business,chat,mobile_app,feature_request,low,open,standard,29.91,0,positive,4,0,api_client,MEA,2025,4,April
TCKT_090068,2025-02-04 09:29:26,CUST_07259,non_profit,web_form,billing,performance,high,in_progress,platinum,29.91,0,negative,3,0,web,EU,2025,2,February
TCKT_044466,2023-12-24 03:35:53,CUST_06014,individual,web_form,api_integration,performance,medium,in_progress,standard,29.91,0,negative,3,1,api_client,LATAM,2023,12,December
TCKT_041758,2024-10-01 05:57:35,CUST_00040,individual,chat,data_export,account_access,low,resolved,gold,41.31,0,very_negative,1,1,desktop_app,APAC,2024,10,October
TCKT_073365,2022-06-05 16:41:20,CUST_07570,education,email,login_auth,how_to,medium,resolved,standard,45.17,0,neutral,0,1,desktop_app,APAC,2022,6,June
TCKT_054215,2022-07-27 22:29:33,CUST_02226,education,web_form,mobile_app,account_access,high,resolved,standard,16.21,0,very_negative,2,0,desktop_app,APAC,2022,7,July
TCKT_035582,2024-01-26 13:51:48,CUST_03561,small_business,email,data_export,bug,high,resolved,platinum,9.93,0,very_positive,5,0,ios,Unknown,2024,1,January
TCKT_096358,2025-08-13 12:14:13,CUST_04494,enterprise,in_app,analytics_dashboard,security_concern,medium,resolved,gold,28.41,0,very_negative,0,0,api_client,MEA,2025,8,August
TCKT_072946,2025-07-12 08:50:28,CUST_04586,individual,web_form,notifications,bug,low,resolved,standard,29.57,0,negative,3,0,ios,MEA,2025,7,July
TCKT_026451,2023-03-05 13:18:05,CUST_08919,enterprise,web_form,mobile_app,other,medium,in_progress,standard,29.91,0,neutral,4,0,ios,EU,2023,3,March
TCKT_014033,2025-03-05 11:45:16,CUST_07493,individual,phone_transcript,data_export,security_concern,medium,resolved,standard,12.68,0,very_negative,1,0,android,APAC,2025,3,March
TCKT_063019,2023-06-17 18:31:32,CUST_06211,non_profit,in_app,mobile_app,account_access,medium,resolved,gold,29.34,0,very_negative,2,0,android,APAC,2023,6,June
TCKT_066242,2022-06-05 19:04:31,CUST_09159,non_profit,in_app,login_auth,account_access,medium,in_progress,standard,29.91,0,neutral,3,0,desktop_app,LATAM,2022,6,June
TCKT_014087,2023-05-03 18:14:46,CUST_05279,individual,email,login_auth,security_concern,low,resolved,standard,36.65,0,very_negative,2,0,desktop_app,APAC,2023,5,May
TCKT_099058,2023-06-05 04:15:51,CUST_02567,enterprise,phone_transcript,login_auth,security_concern,medium,resolved,standard,46.04,0,neutral,0,0,web,MEA,2023,6,June
