ticket_id,created_at,customer_id,Customer Segment,channel,Product Area,issue_type,priority,status,sla_plan,Resolution Time (Hours),customer_sentiment,CSAT Score,platform,region,year,month,month_name,day,ticket_age_days,resolution_bucket,csat_percent,region_grouped,sla_breached
TCKT_019784,2023-12-10 05:40:32,CUST_08934,Non_Profit,Phone_Transcript,Login_Auth,Other,Medium,Resolved,Standard,23.13,Neutral,4,Android,Mea,2023,12,December,10,782,12–24h,80.0,Mea,No
TCKT_010312,2023-12-10 05:54:56,CUST_05872,Individual,Chat,Notifications,Billing_Problem,Urgent,Open,Standard,29.91,Neutral,3,Desktop_App,Latam,2023,12,December,10,782,1–2 days,60.0,Latam,No
TCKT_016048,2023-12-10 05:56:31,CUST_02821,Education,Email,Api_Integration,Security_Concern,Medium,Resolved,Standard,13.46,Positive,0,Web,Apac,2023,12,December,10,782,12–24h,0.0,Apac,No
TCKT_059528,2023-12-10 06:19:15,CUST_05012,Individual,In_App,Login_Auth,Billing_Problem,High,In Progress,Standard,29.91,Positive,5,Api_Client,Mea,2023,12,December,10,782,1–2 days,100.0,Mea,No
TCKT_066791,2023-12-10 06:34:03,CUST_02671,Education,Phone_Transcript,Api_Integration,Security_Concern,Low,Resolved,Standard,69.01,Negative,3,Android,Eu,2023,12,December,10,782,2–3 days,60.0,Eu,Yes
TCKT_053792,2023-12-10 07:58:48,CUST_01088,Non_Profit,Web_Form,Login_Auth,Performance,Medium,Closed No Action,Standard,67.64,Positive,4,Web,Mea,2023,12,December,10,782,2–3 days,80.0,Mea,Yes
TCKT_091321,2023-12-10 09:02:08,CUST_02726,Individual,Web_Form,Billing,How_To,Low,Resolved,Platinum,31.8,Very_Positive,0,Android,Latam,2023,12,December,10,782,1–2 days,0.0,Latam,No
TCKT_021245,2023-12-10 09:32:56,CUST_06408,Individual,Chat,Billing,Other,High,Open,Standard,29.91,Neutral,4,Web,Apac,2023,12,December,10,782,1–2 days,80.0,Apac,No
TCKT_095142,2023-12-10 09:33:31,CUST_08198,Non_Profit,Email,Api_Integration,Billing_Problem,Low,In Progress,Gold,29.91,Negative,2,Ios,Latam,2023,12,December,10,782,1–2 days,40.0,Latam,No
TCKT_033973,2023-12-10 11:25:04,CUST_02314,Non_Profit,In_App,Data_Export,How_To,Low,Closed No Action,Standard,61.29,Very_Negative,0,Api_Client,Unknown,2023,12,December,10,782,2–3 days,0.0,Unknown,Yes
TCKT_099799,2023-12-10 11:40:44,CUST_03742,Enterprise,Email,Analytics_Dashboard,Account_Access,Urgent,Resolved,Standard,1.83,Negative,0,Api_Client,Apac,2023,12,December,10,782,<12h,0.0,Apac,No
TCKT_019255,2023-12-10 11:51:13,CUST_00907,Small_Business,In_App,Data_Export,Billing_Problem,High,Open,Standard,29.91,Neutral,0,Ios,Eu,2023,12,December,10,782,1–2 days,0.0,Eu,No
TCKT_003280,2023-12-10 12:02:54,CUST_02659,Education,Chat,Analytics_Dashboard,Account_Access,High,On Hold,Gold,29.91,Negative,3,Web,Apac,2023,12,December,10,782,1–2 days,60.0,Apac,No
TCKT_002757,2023-12-10 12:02:54,CUST_03890,Small_Business,Chat,Mobile_App,Feature_Request,Medium,Resolved,Gold,15.34,Neutral,3,Desktop_App,Mea,2023,12,December,10,782,12–24h,60.0,Mea,No
TCKT_057780,2023-12-10 12:58:18,CUST_06077,Enterprise,Email,Notifications,Bug,Medium,Resolved,Standard,20.8,Negative,2,Android,Unknown,2023,12,December,10,781,12–24h,40.0,Unknown,No
TCKT_036458,2023-12-10 13:02:17,CUST_00121,Individual,Chat,Mobile_App,Other,Medium,Resolved,Gold,26.39,Positive,4,Ios,Eu,2023,12,December,10,781,1–2 days,80.0,Eu,No
TCKT_015400,2023-12-10 13:42:35,CUST_03126,Non_Profit,Phone_Transcript,Billing,Performance,Low,Resolved,Gold,55.28,Negative,3,Api_Client,Apac,2023,12,December,10,781,2–3 days,60.0,Apac,Yes
TCKT_068816,2023-12-10 13:57:50,CUST_06778,Education,Email,Notifications,Other,Medium,In Progress,Standard,29.91,Neutral,0,Android,Unknown,2023,12,December,10,781,1–2 days,0.0,Unknown,No
TCKT_015598,2023-12-10 14:04:02,CUST_03407,Small_Business,Chat,Billing,Billing_Problem,Medium,Resolved,Standard,23.49,Very_Negative,0,Android,Eu,2023,12,December,10,781,12–24h,0.0,Eu,No
TCKT_098940,2023-12-10 14:11:12,CUST_02609,Enterprise,Phone_Transcript,Notifications,Other,Urgent,In Progress,Standard,29.91,Negative,0,Desktop_App,Unknown,2023,12,December,10,781,1–2 days,0.0,Unknown,No
TCKT_026165,2023-12-10 14:28:19,CUST_01126,Non_Profit,In_App,Api_Integration,Billing_Problem,Low,Resolved,Standard,43.88,Very_Negative,2,Web,Latam,2023,12,December,10,781,1–2 days,40.0,Latam,No
TCKT_079300,2023-12-10 14:35:20,CUST_00874,Individual,Email,Login_Auth,Security_Concern,Low,In Progress,Standard,29.91,Very_Positive,0,Ios,Unknown,2023,12,December,10,781,1–2 days,0.0,Unknown,No
TCKT_031292,2023-12-10 15:03:59,CUST_00390,Small_Business,Web_Form,Login_Auth,Feature_Request,Low,Open,Gold,29.91,Positive,5,Web,Unknown,2023,12,December,10,781,1–2 days,100.0,Unknown,No
TCKT_018662,2023-12-10 15:23:53,CUST_03171,Education,Phone_Transcript,Data_Export,Performance,Low,In Progress,Platinum,29.91,Neutral,0,Android,Eu,2023,12,December,10,781,1–2 days,0.0,Eu,No
TCKT_061071,2023-12-10 15:30:01,CUST_06229,Individual,Email,Data_Export,Other,Low,Resolved,Standard,47.66,Positive,5,Android,Eu,2023,12,December,10,781,1–2 days,100.0,Eu,No
TCKT_054628,2023-12-10 15:37:47,CUST_05518,Individual,Email,Login_Auth,Bug,Medium,Open,Gold,29.91,Negative,2,Web,Mea,2023,12,December,10,781,1–2 days,40.0,Mea,No
TCKT_081712,2023-12-10 16:06:40,CUST_04879,Education,Email,Api_Integration,Bug,High,Resolved,Standard,23.81,Neutral,4,Web,Latam,2023,12,December,10,781,12–24h,80.0,Latam,No
TCKT_062784,2023-12-10 16:10:07,CUST_02540,Small_Business,Email,Data_Export,Security_Concern,Medium,Resolved,Standard,38.41,Very_Negative,0,Android,Apac,2023,12,December,10,781,1–2 days,0.0,Apac,No
TCKT_099689,2023-12-10 16:51:25,CUST_02769,Individual,Phone_Transcript,Data_Export,Account_Access,Low,Resolved,Standard,55.34,Negative,2,Android,Eu,2023,12,December,10,781,2–3 days,40.0,Eu,Yes
TCKT_039197,2023-12-10 17:16:36,CUST_05507,Individual,Phone_Transcript,Api_Integration,Performance,Low,Resolved,Standard,12.24,Negative,2,Desktop_App,Eu,2023,12,December,10,781,12–24h,40.0,Eu,No
TCKT_002519,2023-12-10 18:12:21,CUST_02499,Small_Business,Web_Form,Login_Auth,How_To,Low,In Progress,Platinum,29.91,Neutral,0,Android,Eu,2023,12,December,10,781,1–2 days,0.0,Eu,No
TCKT_009786,2023-12-10 18:24:54,CUST_05053,Small_Business,Web_Form,Notifications,Feature_Request,Low,On Hold,Platinum,29.91,Neutral,3,Web,Mea,2023,12,December,10,781,1–2 days,60.0,Mea,No
TCKT_038961,2023-12-10 19:37:15,CUST_07411,Small_Business,Chat,Analytics_Dashboard,Billing_Problem,Medium,On Hold,Standard,29.91,Neutral,3,Api_Client,Unknown,2023,12,December,10,781,1–2 days,60.0,Unknown,No
TCKT_043825,2023-12-10 20:44:31,CUST_05271,Non_Profit,Web_Form,Analytics_Dashboard,Account_Access,Low,Open,Standard,29.91,Neutral,4,Ios,Eu,2023,12,December,10,781,1–2 days,80.0,Eu,No
TCKT_012707,2023-12-10 20:57:46,CUST_02132,Small_Business,Phone_Transcript,Mobile_App,How_To,Medium,Open,Gold,29.91,Neutral,3,Ios,Unknown,2023,12,December,10,781,1–2 days,60.0,Unknown,No
TCKT_080047,2023-12-10 21:15:41,CUST_00609,Small_Business,In_App,Data_Export,Billing_Problem,Medium,On Hold,Gold,29.91,Negative,3,Web,Mea,2023,12,December,10,781,1–2 days,60.0,Mea,No
TCKT_007391,2023-12-10 21:40:03,CUST_06511,Individual,Web_Form,Mobile_App,Security_Concern,Medium,Resolved,Gold,11.83,Negative,3,Android,Apac,2023,12,December,10,781,<12h,60.0,Apac,No
TCKT_019147,2023-12-10 21:59:15,CUST_07354,Individual,Web_Form,Mobile_App,Bug,Low,Resolved,Gold,44.48,Negative,3,Web,Unknown,2023,12,December,10,781,1–2 days,60.0,Unknown,No
TCKT_091043,2023-12-10 22:30:54,CUST_00059,Non_Profit,Web_Form,Analytics_Dashboard,Account_Access,Medium,Resolved,Standard,33.99,Negative,2,Android,Latam,2023,12,December,10,781,1–2 days,40.0,Latam,No
TCKT_005769,2023-12-10 22:33:39,CUST_06387,Enterprise,Web_Form,Api_Integration,Other,Urgent,Open,Standard,29.91,Positive,0,Desktop_App,Mea,2023,12,December,10,781,1–2 days,0.0,Mea,No
TCKT_069937,2023-12-10 22:38:52,CUST_03061,Enterprise,Web_Form,Notifications,Bug,Low,Resolved,Platinum,43.38,Very_Positive,5,Api_Client,Unknown,2023,12,December,10,781,1–2 days,100.0,Unknown,No
TCKT_094160,2023-12-10 22:46:01,CUST_01604,Non_Profit,Chat,Mobile_App,Account_Access,Low,Open,Platinum,29.91,Neutral,4,Api_Client,Mea,2023,12,December,10,781,1–2 days,80.0,Mea,No
TCKT_010447,2023-12-10 23:02:10,CUST_00336,Individual,Phone_Transcript,Analytics_Dashboard,Feature_Request,Medium,Resolved,Gold,36.92,Neutral,4,Android,Unknown,2023,12,December,10,781,1–2 days,80.0,Unknown,No
TCKT_066798,2023-12-11 00:25:35,CUST_03612,Non_Profit,Chat,Api_Integration,How_To,Low,Resolved,Standard,13.11,Positive,5,Ios,Unknown,2023,12,December,11,781,12–24h,100.0,Unknown,No
TCKT_019314,2023-12-11 00:51:47,CUST_05584,Non_Profit,Web_Form,Api_Integration,How_To,Medium,On Hold,Gold,29.91,Neutral,4,Api_Client,Apac,2023,12,December,11,781,1–2 days,80.0,Apac,No
TCKT_073133,2023-12-11 01:47:44,CUST_05572,Individual,Chat,Login_Auth,Account_Access,Medium,In Progress,Gold,29.91,Very_Negative,0,Desktop_App,Apac,2023,12,December,11,781,1–2 days,0.0,Apac,No
TCKT_054838,2023-12-11 01:55:11,CUST_08046,Enterprise,In_App,Notifications,Security_Concern,Urgent,Resolved,Gold,2.71,Very_Positive,5,Api_Client,Eu,2023,12,December,11,781,<12h,100.0,Eu,No
TCKT_052403,2023-12-11 02:43:31,CUST_06198,Small_Business,Email,Analytics_Dashboard,Account_Access,High,Resolved,Platinum,10.93,Neutral,4,Web,Unknown,2023,12,December,11,781,<12h,80.0,Unknown,No
TCKT_064518,2023-12-11 02:50:34,CUST_02650,Non_Profit,Email,Mobile_App,Account_Access,High,In Progress,Standard,29.91,Very_Negative,2,Api_Client,Latam,2023,12,December,11,781,1–2 days,40.0,Latam,No
TCKT_001764,2023-12-11 04:30:35,CUST_09322,Small_Business,Phone_Transcript,Analytics_Dashboard,Feature_Request,Low,Resolved,Standard,24.67,Very_Positive,5,Desktop_App,Latam,2023,12,December,11,781,1–2 days,100.0,Latam,No
TCKT_056788,2023-12-11 05:26:10,CUST_09437,Enterprise,Email,Api_Integration,Account_Access,Medium,In Progress,Gold,29.91,Negative,0,Android,Unknown,2023,12,December,11,781,1–2 days,0.0,Unknown,No
TCKT_027276,2023-12-11 05:27:45,CUST_07628,Small_Business,Web_Form,Api_Integration,Bug,High,Resolved,Standard,20.51,Very_Positive,5,Desktop_App,Mea,2023,12,December,11,781,12–24h,100.0,Mea,No
TCKT_085559,2023-12-11 06:13:13,CUST_06007,Individual,Email,Notifications,Account_Access,Low,Resolved,Standard,29.15,Very_Negative,0,Desktop_App,Eu,2023,12,December,11,781,1–2 days,0.0,Eu,No
TCKT_029027,2023-12-11 06:51:51,CUST_05495,Small_Business,In_App,Api_Integration,Performance,Low,Resolved,Platinum,46.64,Very_Positive,0,Ios,Latam,2023,12,December,11,781,1–2 days,0.0,Latam,No
TCKT_036074,2023-12-11 07:54:09,CUST_04102,Education,In_App,Data_Export,How_To,High,Resolved,Gold,4.53,Positive,5,Desktop_App,Eu,2023,12,December,11,781,<12h,100.0,Eu,No
TCKT_019351,2023-12-11 09:23:52,CUST_05283,Individual,Phone_Transcript,Notifications,Account_Access,Urgent,Open,Standard,29.91,Very_Negative,2,Ios,Eu,2023,12,December,11,781,1–2 days,40.0,Eu,No
TCKT_001497,2023-12-11 10:07:53,CUST_01082,Education,Chat,Api_Integration,Account_Access,High,Open,Standard,29.91,Negative,3,Web,Mea,2023,12,December,11,781,1–2 days,60.0,Mea,No
TCKT_024913,2023-12-11 10:09:42,CUST_00040,Individual,Chat,Data_Export,Bug,Low,In Progress,Standard,29.91,Very_Positive,5,Web,Latam,2023,12,December,11,781,1–2 days,100.0,Latam,No
TCKT_009561,2023-12-11 12:41:39,CUST_08688,Enterprise,Chat,Analytics_Dashboard,Bug,Low,In Progress,Standard,29.91,Neutral,4,Web,Eu,2023,12,December,11,781,1–2 days,80.0,Eu,No
TCKT_012273,2023-12-11 12:44:07,CUST_06111,Individual,In_App,Login_Auth,Account_Access,Low,On Hold,Standard,29.91,Very_Positive,5,Desktop_App,Latam,2023,12,December,11,781,1–2 days,100.0,Latam,No
TCKT_045781,2023-12-11 13:48:08,CUST_09809,Small_Business,In_App,Analytics_Dashboard,Account_Access,Medium,Resolved,Standard,17.4,Very_Negative,2,Desktop_App,Latam,2023,12,December,11,780,12–24h,40.0,Latam,No
TCKT_034546,2023-12-11 14:14:45,CUST_00157,Enterprise,In_App,Api_Integration,Bug,High,Resolved,Standard,20.19,Neutral,3,Api_Client,Mea,2023,12,December,11,780,12–24h,60.0,Mea,No
TCKT_083367,2023-12-11 14:24:07,CUST_09078,Non_Profit,In_App,Billing,Security_Concern,Medium,Closed No Action,Platinum,216.61,Negative,0,Ios,Mea,2023,12,December,11,780,7+ days,0.0,Mea,Yes
TCKT_050684,2023-12-11 14:36:06,CUST_08717,Non_Profit,Web_Form,Billing,Bug,Medium,On Hold,Standard,29.91,Neutral,3,Desktop_App,Eu,2023,12,December,11,780,1–2 days,60.0,Eu,No
TCKT_031610,2023-12-11 15:12:34,CUST_06593,Non_Profit,Web_Form,Api_Integration,Performance,Medium,Open,Standard,29.91,Negative,2,Ios,Latam,2023,12,December,11,780,1–2 days,40.0,Latam,No
TCKT_033847,2023-12-11 15:19:14,CUST_07476,Small_Business,In_App,Billing,Account_Access,Medium,On Hold,Gold,29.91,Very_Negative,0,Api_Client,Eu,2023,12,December,11,780,1–2 days,0.0,Eu,No
TCKT_066757,2023-12-11 15:39:39,CUST_01728,Small_Business,Web_Form,Notifications,Security_Concern,Low,In Progress,Gold,29.91,Very_Negative,2,Api_Client,Mea,2023,12,December,11,780,1–2 days,40.0,Mea,No
TCKT_049586,2023-12-11 16:05:49,CUST_06002,Small_Business,Web_Form,Api_Integration,Performance,Low,Resolved,Standard,22.48,Neutral,4,Api_Client,Unknown,2023,12,December,11,780,12–24h,80.0,Unknown,No
TCKT_095447,2023-12-11 16:13:03,CUST_01434,Enterprise,Web_Form,Mobile_App,Account_Access,Medium,Resolved,Gold,23.4,Negative,0,Ios,Eu,2023,12,December,11,780,12–24h,0.0,Eu,No
TCKT_026702,2023-12-11 16:24:59,CUST_04526,Enterprise,Chat,Mobile_App,Security_Concern,Medium,Resolved,Standard,31.66,Negative,3,Android,Latam,2023,12,December,11,780,1–2 days,60.0,Latam,No
TCKT_007303,2023-12-11 16:26:36,CUST_08167,Enterprise,In_App,Data_Export,Account_Access,Low,Open,Standard,29.91,Very_Negative,2,Ios,Latam,2023,12,December,11,780,1–2 days,40.0,Latam,No
TCKT_047106,2023-12-11 16:31:20,CUST_06345,Individual,Web_Form,Billing,Billing_Problem,High,On Hold,Standard,29.91,Very_Negative,0,Web,Unknown,2023,12,December,11,780,1–2 days,0.0,Unknown,No
TCKT_035120,2023-12-11 16:58:50,CUST_07924,Individual,Email,Billing,Security_Concern,Low,In Progress,Standard,29.91,Neutral,4,Ios,Unknown,2023,12,December,11,780,1–2 days,80.0,Unknown,No
TCKT_019848,2023-12-11 18:26:26,CUST_08225,Non_Profit,Web_Form,Billing,Account_Access,Low,Resolved,Gold,48.06,Negative,0,Api_Client,Apac,2023,12,December,11,780,2–3 days,0.0,Apac,Yes
TCKT_043835,2023-12-11 18:56:39,CUST_05922,Enterprise,Phone_Transcript,Mobile_App,Bug,Urgent,Closed No Action,Standard,206.96,Positive,5,Desktop_App,Mea,2023,12,December,11,780,7+ days,100.0,Mea,Yes
TCKT_060219,2023-12-11 19:06:06,CUST_05039,Small_Business,Chat,Login_Auth,Bug,High,Resolved,Standard,13.68,Neutral,4,Desktop_App,Unknown,2023,12,December,11,780,12–24h,80.0,Unknown,No
TCKT_067375,2023-12-11 19:06:08,CUST_07731,Non_Profit,Phone_Transcript,Billing,Billing_Problem,Low,In Progress,Standard,29.91,Very_Negative,1,Ios,Eu,2023,12,December,11,780,1–2 days,20.0,Eu,No
TCKT_012246,2023-12-11 19:11:56,CUST_07313,Non_Profit,Email,Api_Integration,Billing_Problem,High,In Progress,Standard,29.91,Negative,3,Web,Latam,2023,12,December,11,780,1–2 days,60.0,Latam,No
TCKT_094067,2023-12-11 19:18:49,CUST_02702,Non_Profit,Chat,Notifications,How_To,High,In Progress,Gold,29.91,Negative,3,Android,Latam,2023,12,December,11,780,1–2 days,60.0,Latam,No
TCKT_029952,2023-12-11 19:41:35,CUST_06010,Education,In_App,Billing,Account_Access,Low,Resolved,Gold,15.52,Positive,4,Desktop_App,Latam,2023,12,December,11,780,12–24h,80.0,Latam,No
TCKT_096802,2023-12-11 20:04:28,CUST_00550,Individual,Web_Form,Mobile_App,How_To,Medium,Resolved,Standard,43.08,Neutral,4,Api_Client,Latam,2023,12,December,11,780,1–2 days,80.0,Latam,No
TCKT_049866,2023-12-11 21:56:20,CUST_09277,Small_Business,Phone_Transcript,Api_Integration,How_To,High,Resolved,Standard,6.92,Very_Positive,5,Web,Unknown,2023,12,December,11,780,<12h,100.0,Unknown,No
TCKT_059079,2023-12-11 22:21:00,CUST_04080,Non_Profit,Chat,Data_Export,How_To,Urgent,Closed No Action,Standard,45.68,Neutral,3,Api_Client,Apac,2023,12,December,11,780,1–2 days,60.0,Apac,No
TCKT_021589,2023-12-11 22:51:38,CUST_05198,Education,Email,Login_Auth,Performance,Low,In Progress,Standard,29.91,Negative,0,Ios,Apac,2023,12,December,11,780,1–2 days,0.0,Apac,No
TCKT_044796,2023-12-11 23:08:39,CUST_04835,Enterprise,Email,Login_Auth,Bug,Low,Resolved,Standard,21.96,Very_Positive,5,Ios,Apac,2023,12,December,11,780,12–24h,100.0,Apac,No
TCKT_036326,2023-12-11 23:10:46,CUST_02985,Non_Profit,Chat,Login_Auth,Performance,Medium,In Progress,Gold,29.91,Neutral,4,Web,Eu,2023,12,December,11,780,1–2 days,80.0,Eu,No
TCKT_030907,2023-12-11 23:11:09,CUST_03308,Education,In_App,Login_Auth,Bug,Low,Closed No Action,Standard,184.9,Neutral,3,Ios,Latam,2023,12,December,11,780,7+ days,60.0,Latam,Yes
TCKT_085592,2023-12-12 00:00:22,CUST_07294,Non_Profit,Phone_Transcript,Billing,Feature_Request,High,In Progress,Gold,29.91,Neutral,4,Ios,Latam,2023,12,December,12,780,1–2 days,80.0,Latam,No
TCKT_036394,2023-12-12 00:04:11,CUST_09676,Small_Business,Chat,Api_Integration,Other,Medium,Closed No Action,Gold,31.3,Neutral,3,Ios,Latam,2023,12,December,12,780,1–2 days,60.0,Latam,No
TCKT_089854,2023-12-12 00:26:57,CUST_02258,Education,Web_Form,Data_Export,Performance,Low,In Progress,Standard,29.91,Neutral,3,Ios,Unknown,2023,12,December,12,780,1–2 days,60.0,Unknown,No
TCKT_063799,2023-12-12 00:53:28,CUST_04495,Individual,Web_Form,Analytics_Dashboard,Billing_Problem,Low,Resolved,Gold,62.5,Positive,0,Android,Unknown,2023,12,December,12,780,2–3 days,0.0,Unknown,Yes
TCKT_071021,2023-12-12 01:08:24,CUST_01877,Non_Profit,Chat,Analytics_Dashboard,Billing_Problem,Medium,Resolved,Gold,14.2,Very_Negative,1,Api_Client,Apac,2023,12,December,12,780,12–24h,20.0,Apac,No
TCKT_054747,2023-12-12 01:42:25,CUST_03587,Individual,Phone_Transcript,Mobile_App,Account_Access,High,Open,Gold,29.91,Negative,3,Web,Latam,2023,12,December,12,780,1–2 days,60.0,Latam,No
TCKT_036361,2023-12-12 02:08:55,CUST_06801,Individual,Phone_Transcript,Login_Auth,Account_Access,Low,Resolved,Platinum,20.78,Negative,2,Api_Client,Unknown,2023,12,December,12,780,12–24h,40.0,Unknown,No
TCKT_029691,2023-12-12 02:23:02,CUST_06836,Small_Business,In_App,Mobile_App,Account_Access,Medium,In Progress,Standard,29.91,Positive,4,Api_Client,Eu,2023,12,December,12,780,1–2 days,80.0,Eu,No
TCKT_026924,2023-12-12 03:26:02,CUST_07005,Enterprise,Phone_Transcript,Analytics_Dashboard,Bug,Low,Resolved,Platinum,60.0,Neutral,4,Android,Mea,2023,12,December,12,780,2–3 days,80.0,Mea,Yes
TCKT_041048,2023-12-12 03:37:42,CUST_05044,Education,In_App,Api_Integration,Security_Concern,Medium,On Hold,Standard,29.91,Neutral,4,Ios,Unknown,2023,12,December,12,780,1–2 days,80.0,Unknown,No
TCKT_037758,2023-12-12 04:22:17,CUST_08679,Non_Profit,Web_Form,Data_Export,How_To,Medium,Resolved,Standard,9.01,Neutral,3,Web,Mea,2023,12,December,12,780,<12h,60.0,Mea,No
TCKT_027853,2023-12-12 04:43:19,CUST_08609,Small_Business,Web_Form,Billing,Performance,Low,Closed No Action,Platinum,189.11,Positive,0,Ios,Latam,2023,12,December,12,780,7+ days,0.0,Latam,Yes
TCKT_053678,2023-12-12 05:01:51,CUST_05917,Individual,In_App,Billing,Other,High,Open,Standard,29.91,Very_Positive,5,Android,Eu,2023,12,December,12,780,1–2 days,100.0,Eu,No
TCKT_076170,2023-12-12 05:06:53,CUST_03339,Enterprise,Phone_Transcript,Api_Integration,Other,High,Resolved,Standard,12.23,Neutral,0,Android,Apac,2023,12,December,12,780,12–24h,0.0,Apac,No
TCKT_050192,2023-12-12 05:17:53,CUST_06227,Individual,Email,Data_Export,Performance,Low,Open,Platinum,29.91,Very_Positive,5,Android,Latam,2023,12,December,12,780,1–2 days,100.0,Latam,No
TCKT_057712,2023-12-12 05:23:01,CUST_09556,Enterprise,In_App,Login_Auth,How_To,Low,In Progress,Standard,29.91,Positive,0,Web,Mea,2023,12,December,12,780,1–2 days,0.0,Mea,No
TCKT_022447,2023-12-12 05:29:35,CUST_00877,Non_Profit,Web_Form,Mobile_App,Performance,Medium,In Progress,Gold,29.91,Positive,5,Web,Mea,2023,12,December,12,780,1–2 days,100.0,Mea,No
TCKT_092560,2023-12-12 05:47:04,CUST_02345,Enterprise,Web_Form,Billing,Bug,High,Resolved,Standard,22.23,Neutral,3,Api_Client,Apac,2023,12,December,12,780,12–24h,60.0,Apac,No
TCKT_011151,2023-12-12 06:08:25,CUST_04568,Enterprise,Web_Form,Data_Export,Security_Concern,Low,Resolved,Standard,43.99,Neutral,0,Ios,Mea,2023,12,December,12,780,1–2 days,0.0,Mea,No
TCKT_078055,2023-12-12 06:43:58,CUST_02846,Enterprise,Chat,Api_Integration,Billing_Problem,Low,Resolved,Platinum,12.06,Very_Negative,0,Api_Client,Unknown,2023,12,December,12,780,12–24h,0.0,Unknown,No
TCKT_043225,2023-12-12 07:25:57,CUST_08629,Small_Business,Chat,Api_Integration,How_To,Low,In Progress,Standard,29.91,Negative,2,Web,Unknown,2023,12,December,12,780,1–2 days,40.0,Unknown,No
TCKT_084245,2023-12-12 07:33:51,CUST_06966,Enterprise,Chat,Analytics_Dashboard,Performance,Medium,In Progress,Gold,29.91,Very_Negative,2,Api_Client,Unknown,2023,12,December,12,780,1–2 days,40.0,Unknown,No
TCKT_060094,2023-12-12 07:38:52,CUST_04311,Small_Business,Web_Form,Login_Auth,Other,Medium,Open,Gold,29.91,Positive,4,Desktop_App,Mea,2023,12,December,12,780,1–2 days,80.0,Mea,No
TCKT_084796,2023-12-12 08:58:45,CUST_05453,Enterprise,Phone_Transcript,Data_Export,Bug,Low,Closed No Action,Standard,101.5,Positive,4,Ios,Apac,2023,12,December,12,780,3–7 days,80.0,Apac,Yes
TCKT_017126,2023-12-12 09:10:11,CUST_02070,Non_Profit,In_App,Mobile_App,Feature_Request,Low,Resolved,Platinum,36.74,Negative,2,Android,Unknown,2023,12,December,12,780,1–2 days,40.0,Unknown,No
TCKT_065880,2023-12-12 09:38:23,CUST_00020,Enterprise,Email,Data_Export,Feature_Request,Urgent,Resolved,Standard,2.26,Neutral,3,Desktop_App,Apac,2023,12,December,12,780,<12h,60.0,Apac,No
